collection.id,sample.ID,old.sample.ID,photo.ID.no,skeletal.sample,pub.author,pub.year,collection.period.from,collection.period.to,collection.date,extract.date,extract.method,collected.by,host.group,host.order,host.family,host.genus,host.species,host.ID.date,host.ID.by,host.ID.method,host.ID.changed.from.publication,host.ID.changed.from,host.morphotype,corallite size (mm),colony.sex,ocean,country,region,subregion,area,location,site,shelf.position,latitude,longitude,reef.type,avg.depth,depth.min,depth.max,sym.genus.1,sym.genus.2,sym.genus.3,sym.type.1,sym.type.2,sym.type.3,sym.type.ID.year,sym.type.author,sym.type.changed.from,comment.field.coral.ID,comment.symbiont.profile,comment.sample.processing,,
HL12,HL12_SI040,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI041,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Dipsastrea,Dipsastrea_speciosa,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,ID?,,,,
HL12,HL12_SI042,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_echinata,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI043,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI044,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI045,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI046,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,ID similar to SI039,,,,
HL12,HL12_SI047,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,,,,,
HL12,HL12_SI048,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_aliceae,2023,Sampayo,ORF,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C134,,,,,,,,,,
HL12,HL12_SI049,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_glauca,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,,,,,
HL12,HL12_SI050,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Agariciidae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,,,,,,,,,,ID?,profile shows up on different gels as either Monti_2 or C22a,,,
HL12,HL12_SI051,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_digitifera,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,,,,,
HL12,HL12_SI052,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,ID?,,,,
HL12,HL12_SI053,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_robusta,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,,,,,
HL12,HL12_SI054,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI055,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI056,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Cyphastrea,Cyphastrea_serailia,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C1c,,,,,,ID Best guess,,,,
HL12,HL12_SI057,sample missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL12,HL12_SI058,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_robusta,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C3,,,,,,,,,,
HL12,HL12_SI059,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Montipora,Montipora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,,,,?,,,,,,ID Genus confirmed with host sequence (closest match M.tuberculosa/taiwanensis,"rerun - looks like a mix, similar to C164/C17; sequence unclear - LEAVE out ",,,
HL12,HL12_SI060,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Psammocoridae,Psammocora,Psammocora_profundacella,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,N_Solitary_Island,Elboy_Cave,outer,-29.927723,153.389619,,,8.5,,Cladocopium,,,C1c,,,,,,,C1c_extra bands (5) above C1 making it slightly differenf from regular C1c,,,
HL12,HL12_SI061,,,,Sampayo,unpublished,2012,2012,17/03/2012,May-15,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C3i,,,2019,Sampayo,,,,,,
HL12,HL12_SI062,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_echinata,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI063,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI064,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Stylophora,Stylophora_pistillata,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C103a-b,,,,,,,,,,
HL12,HL12_SI065,,,,Sampayo,unpublished,2012,2012,17/03/2012,May-15,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C3i,,,2019,Sampayo,,,,,,
HL12,HL12_SI066,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_solitaryensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI067,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_aliceae,2023,Sampayo,ORF,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI068,,,,Sampayo,unpublished,2012,2012,17/03/2012,May-15,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_frondens,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C3i,C1c,,2019,Sampayo,,,,,,
HL12,HL12_SI069,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,ID similar to SI012,,,,
HL12,HL12_SI070,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Dipsastrea,Dipsastrea_speciosa,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,ID Best guess,,,,
HL12,HL12_SI071,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_solitaryensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI072,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI073,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Plesiastreidae,Plesiastrea,Plesiastrea_versipora,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,ID Best guess,,,,
HL12,HL12_SI074,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_aliceae,2023,Sampayo,ORF,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,C135,,,,,,"ORF sequence says this is a Pocillopora (not Stylophora as original ID), matches symbiont ID, THESE TWO (SI74 AND 67) MIXED DURING EXTRACTIONS??",,,
HL12,HL12_SI075,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Cyphastrea,Cyphastrea_serailia,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI076,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI077,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,"ID same as SI017,  Montastrea magnistellata?",,,,
HL12,HL12_SI078,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_solitaryensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,ID Best guess,,,,
HL12,HL12_SI079,,,,Sampayo,unpublished,2012,2012,17/03/2012,May-15,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_frondens,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,,,,,,,2019,Sampayo,,,"rerun but profile looks weird, probably a mix but cant figure out of which types",,,
HL12,HL12_SI080,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI081,,,,Sampayo,unpublished,2012,2012,17/03/2012,May-15,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22b,C1qq,,2019,Sampayo,,,both in mix seem equal,,,
HL12,HL12_SI082,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_aliceae,2023,Sampayo,ORF,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI083,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Platygyra,Platygyra_daedalea,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI084,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI085,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,ID similar to SI077,,,,
HL12,HL12_SI086,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_norfolkensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,"C1c_extra two bands (3,4) above C1 making it slightly differenf from regular C1c but different from C1c profiles Fl19, 29, 41",,,
HL12,HL12_SI087,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_echinata,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,"check species ID coral, could this be hilae or something else, symbionts inconsistent with echinata",,,
HL12,HL12_SI088,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI089,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI090,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Favites,Favites_magnistella,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,,,,?,,,,,,,,,,
HL12,HL12_SI091,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_norfolkensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,"C1c_extra two bands (3,4) above C1 making it slightly differenf from regular C1c but different from C1c profiles Fl19, 29, 41",,,
HL12,HL12_SI092,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI093,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Acanthastrea,Acanthastrea_lordhowensis,2018,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,,,,,
HL12,HL12_SI094,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Plesiastreidae,Plesiastrea,Plesiastrea_versipora,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI095,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C22a,,,,,,ID similar to SI077 and SI085,,,,
HL12,HL12_SI096,,,yes,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Stylophora,Stylophora_pistillata,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C103a-b,,,,,,,,,,
HL12,HL12_SI097,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Paragoniastrea,Paragoniastrea_australensis,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI098,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_glauca,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI099,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI100,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis/aliciae,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI101,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_lutkeni,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI102,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis/aliciae,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI103,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis/aliciae,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI104,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_glauca,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI105,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_willisae,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,ID see also A. granulosa,,,,
HL12,HL12_SI106,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_hyacinthus,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
HL12,HL12_SI107,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_valida,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,ID Best guess,,,,
HL12,HL12_SI108,,,,Sampayo,unpublished,2012,2012,17/03/2012,Dec-12,Wizard/spin.col.cl2024,"Tonk, Sampayo",hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_aliceae,2023,Sampayo,ORF,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C135,,,,,,,,,,
HL12,HL12_SI109,,,,Sampayo,unpublished,2012,2012,17/03/2012,,,"Tonk, Sampayo",hard_coral,Scleractinia,Merulinidae,Platygyra,Platygyra_daedalea,,,,,,,,,Pacific,Australia,Eastern_Australia,cNSW,SIMP,NW_Solitary_Island,,,-30.018969,153.269667,,,8,,Cladocopium,,,C1c,,,,,,,,,,
